time,w_1,w_2,w_3,v_1,v_2,v_3,q_w,q_x,q_y,q_z,zeta,AoA,M1,M2,M3
0.0,0.0,0.0,0.0,0.0,0.0,-0.24525000000000002,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.025,0.0,0.0,0.0,0.0,0.0,2.312948983836503,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,0.0,4.603351647874327,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.07500000000000001,0.0,0.0,0.0,0.0,0.0,6.961954702098504,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,9.388547967877727,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.125,0.0,0.0,0.0,0.0,0.0,11.869434158881607,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0,14.393889770036917,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.175,0.0,0.0,0.011879102103055204,0.0,0.0,16.959040606334995,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.19999999999999998,0.0,0.0,0.026850108241265914,0.0,0.0,19.520774655290573,0.9999999559021695,0.0,0.0,0.00029697753948031434,0.0,,0.0,0.0,0.0
0.22499999999999998,0.0,0.0,0.04474571362342463,0.0,0.0,22.06708437794148,0.9999995312652259,0.0,0.0,0.0009682299977785681,0.0,,0.0,0.0,0.0
0.24999999999999997,0.0,0.0,0.06521907155260816,0.0,0.0,24.596138298396433,0.9999978224823267,0.0,0.0,0.002086871008302458,0.0,,0.0,0.0,0.0
0.27499999999999997,0.0,0.0,0.08780765993040746,0.0,0.0,27.09998175973623,0.9999930906703745,0.0,0.0,0.00371733930554011,0.0,,0.0,0.0,0.0
0.3,0.0,0.0,0.1119695393373008,0.0,0.0,29.572314602482468,0.9999825210108946,0.0,0.0,0.005912501390740686,0.0,,0.0,0.0,0.0
0.325,0.0,0.0,0.1371389575247637,0.0,0.0,32.01285679617229,0.9999620527977715,0.0,0.0,0.00871165681525927,0.0,,0.0,0.0,0.0
0.35000000000000003,0.0,0.0,0.1627884360828229,0.0,0.0,34.44071958342846,0.9999263083430215,0.0,0.0,0.012139929303598047,0.0,,0.0,0.0,0.0
0.37500000000000006,0.0,0.0,0.18851520149246218,0.0,0.0,36.865803292311384,0.9998686221892318,0.0,0.0,0.016209206069617357,0.0,,0.0,0.0,0.0
0.4000000000000001,0.0,0.0,0.21402660407764762,0.0,0.0,39.2876804883806,0.9997811270187758,0.0,0.0,0.020921234597094322,0.0,,0.0,0.0,0.0
0.4250000000000001,0.0,0.0,0.2391105291048862,0.0,0.0,41.70602125522849,0.9996548747332331,0.0,0.0,0.026270352530638516,0.0,,0.0,0.0,0.0
0.4500000000000001,0.0,0.0,0.2636315771957936,0.0,0.0,44.120460804281386,0.9994799794099396,0.0,0.0,0.03224547656194028,0.0,,0.0,0.0,0.0
0.47500000000000014,0.0,0.0,0.2875207369021901,0.0,0.0,46.53062676266523,0.9992457536285461,0.0,0.0,0.03883199525286967,0.0,,0.0,0.0,0.0
0.5000000000000001,0.0,0.0,0.31076170744587595,0.0,0.0,48.93591438042037,0.9989408224227796,0.0,0.0,0.04601340345269965,0.0,,0.0,0.0,0.0
0.5250000000000001,0.0,0.0,0.3333754514458256,0.0,0.0,51.333614275097254,0.9985532074325754,0.0,0.0,0.05377259456373991,0.0,,0.0,0.0,0.0
0.5500000000000002,0.0,0.0,0.35539948132277643,0.0,0.0,53.72336317107826,0.998070382479967,0.0,0.0,0.06209276621549992,0.0,,0.0,0.0,0.0
0.5750000000000002,0.0,0.0,0.37688649580960376,0.0,0.0,56.10475205892789,0.9974793178321105,0.0,0.0,0.07095780786627814,0.0,,0.0,0.0,0.0
0.6000000000000002,0.0,0.0,0.3978947366738628,0.0,0.0,58.47737148746633,0.9967664977835728,0.0,0.0,0.08035265332439771,0.0,,0.0,0.0,0.0
0.6250000000000002,0.0,0.0,0.41848139213316116,0.0,0.0,60.84365292365211,0.9959179284480809,0.0,0.0,0.0902633912263598,0.0,,0.0,0.0,0.0
0.6500000000000002,0.0,0.0,0.4387094114630648,0.0,0.0,63.2035074025133,0.9949191421718719,0.0,0.0,0.10067720963548024,0.0,,0.0,0.0,0.0
0.6750000000000003,0.0,0.0,0.45863175120053773,0.0,0.0,65.55657032735677,0.9937551729748068,0.0,0.0,0.11158250842229696,0.0,,0.0,0.0,0.0
0.7000000000000003,0.0,0.0,0.47829057788597,0.0,0.0,67.90250381873513,0.9924105597448096,0.0,0.0,0.1229686175696627,0.0,,0.0,0.0,0.0
0.7250000000000003,0.0,0.0,0.4977188897270083,0.0,0.0,70.24733287188526,0.9908693586431396,0.0,0.0,0.13482549500051316,0.0,,0.0,0.0,0.0
0.7500000000000003,0.0,0.0,0.5169695241834629,0.0,0.0,72.59234550534838,0.9891151605722103,0.0,0.0,0.14714346443594084,0.0,,0.0,0.0,0.0
0.7750000000000004,0.0,0.0,0.5360839160941799,0.0,0.0,74.93722503832186,0.9871310036718584,0.0,0.0,0.15991366917743272,0.0,,0.0,0.0,0.0
0.8000000000000004,0.0,0.0,0.5550881371341584,0.0,0.0,77.28154480264145,0.9848993770374905,0.0,0.0,0.1731277479526698,0.0,,0.0,0.0,0.0
0.8250000000000004,0.0,0.0,0.5739982467050544,0.0,0.0,79.61894582766634,0.9824022586844073,0.0,0.0,0.18677741333409323,0.0,,0.0,0.0,0.0
0.8500000000000004,0.0,0.0,0.5927957605928125,0.0,0.0,81.94857403888997,0.9796211537795095,0.0,0.0,0.20085416368027414,0.0,,0.0,0.0,0.0
0.8750000000000004,0.0,0.0,0.6114717846936819,0.0,0.0,84.27008954645403,0.9765372841689773,0.0,0.0,0.21534839824776522,0.0,,0.0,0.0,0.0
0.9000000000000005,0.0,0.0,0.6300243715343209,0.0,0.0,86.58315622964395,0.9731316004165357,0.0,0.0,0.23024962165170162,0.0,,0.0,0.0,0.0
0.9250000000000005,0.0,0.0,0.6484544352607224,0.0,0.0,88.878452272249,0.9693847927334709,0.0,0.0,0.2455465813589874,0.0,,0.0,0.0,0.0
0.9500000000000005,0.0,0.0,0.6667161368822011,0.0,0.0,91.15493515737953,0.965277315415161,0.0,0.0,0.2612273039804599,0.0,,0.0,0.0,0.0
0.9750000000000005,0.0,0.0,0.6847892359071149,0.0,0.0,93.41226992121021,0.9607897503835645,0.0,0.0,0.2772779391835705,0.0,,0.0,0.0,0.0
1.0000000000000004,0.0,0.0,0.7026676042549537,0.0,0.0,95.65013754528002,0.955902756474659,0.0,0.0,0.29368336719015764,0.0,,0.0,0.0,0.0
1.0250000000000004,0.0,0.0,0.7203503184926499,0.0,0.0,97.97446026867588,0.9505970513801523,0.0,0.0,0.31042752118225647,0.0,,0.0,0.0,0.0
1.0500000000000003,0.0,0.0,0.7384538268348562,0.0,0.0,100.2335310666021,0.9448534344643863,0.0,0.0,0.32749349211984935,0.0,,0.0,0.0,0.0
1.0750000000000002,0.0,0.0,0.7562725612884204,0.0,0.0,102.46308436200552,0.9386475220013146,0.0,0.0,0.3448779921085017,0.0,,0.0,0.0,0.0
1.1,0.0,0.0,0.7738164772871405,0.0,0.0,104.67794203942073,0.9319604199889902,0.0,0.0,0.3625600303038727,0.0,,0.0,0.0,0.0
1.125,0.0,0.0,0.7911827017976902,0.0,0.0,106.93470775809641,0.9247735171247111,0.0,0.0,0.3805179917228512,0.0,,0.0,0.0,0.0
1.15,0.0,0.0,0.80875464692475,0.0,0.0,109.1958416776887,0.9170676605649806,0.0,0.0,0.3987316214521661,0.0,,0.0,0.0,0.0
1.1749999999999998,0.0,0.0,0.8263838364527754,0.0,0.0,111.4096992512685,0.908820014283806,0.0,0.0,0.41718842462031785,0.0,,0.0,0.0,0.0
1.1999999999999997,0.0,0.0,0.8436996677138469,0.0,0.0,113.5771615838911,0.9000090200713033,0.0,0.0,0.4358712697463463,0.0,,0.0,0.0,0.0
1.2249999999999996,0.0,0.0,0.8606348347455512,0.0,0.0,115.71871014066838,0.8906173161686384,0.0,0.0,0.4547535553907979,0.0,,0.0,0.0,0.0
1.2499999999999996,0.0,0.0,0.8773185296495584,0.0,0.0,117.83922644439765,0.8806290849792566,0.0,0.0,0.4738063050325494,0.0,,0.0,0.0,0.0
1.2749999999999995,0.0,0.0,0.8938080802771499,0.0,0.0,119.93825973812872,0.8700278682941303,0.0,0.0,0.4930025440011153,0.0,,0.0,0.0,0.0
1.2999999999999994,0.0,0.0,0.9101104589561632,0.0,0.0,122.02224417227625,0.8587972514233521,0.0,0.0,0.5123156067774004,0.0,,0.0,0.0,0.0
1.3249999999999993,0.0,0.0,0.9262738090091169,0.0,0.0,124.16622882650535,0.8469214643825922,0.0,0.0,0.5317180015459748,0.0,,0.0,0.0,0.0
1.3499999999999992,0.0,0.0,0.9428487895833443,0.0,0.0,126.29656020318228,0.8343848678463428,0.0,0.0,0.5511822677745004,0.0,,0.0,0.0,0.0
1.3749999999999991,0.0,0.0,0.9593470281870706,0.0,0.0,128.35325532195415,0.8211647406230024,0.0,0.0,0.5706912201511052,0.0,,0.0,0.0,0.0
1.399999999999999,0.0,0.0,0.9752793118887751,0.0,0.0,130.33677675861964,0.8072453303512485,0.0,0.0,0.5902160423320463,0.0,,0.0,0.0,0.0
1.424999999999999,0.0,0.0,0.9906197734549995,0.0,0.0,132.29839706869944,0.7926191294247055,0.0,0.0,0.6097170783814589,0.0,,0.0,0.0,0.0
1.4499999999999988,0.0,0.0,1.0057648341406769,0.0,0.0,134.23805333194062,0.7772808563900833,0.0,0.0,0.6291537731663848,0.0,,0.0,0.0,0.0
1.4749999999999988,0.0,0.0,1.0207281803877157,0.0,0.0,136.15563821205726,0.7612207438210205,0.0,0.0,0.6484928520628214,0.0,,0.0,0.0,0.0
1.4999999999999987,0.0,0.0,1.0355100405049813,0.0,0.0,138.05090571909975,0.7444300315311604,0.0,0.0,0.6677004778750092,0.0,,0.0,0.0,0.0
1.5249999999999986,0.0,0.0,1.0501092279952442,0.0,0.0,139.94193311869032,0.7269012328508763,0.0,0.0,0.6867420168301022,0.0,,0.0,0.0,0.0
1.5499999999999985,0.0,0.0,1.0646734129201763,0.0,0.0,141.82873540967452,0.7086282263171397,0.0,0.0,0.7055820553745853,0.0,,0.0,0.0,0.0
1.5749999999999984,0.0,0.0,1.0791988938267343,0.0,0.0,143.74539094748164,0.6896036313034749,0.0,0.0,0.724187014308501,0.0,,0.0,0.0,0.0
1.5999999999999983,0.0,0.0,1.0939704268071198,0.0,0.0,145.66837298980448,0.6698213422227222,0.0,0.0,0.7425223023606436,0.0,,0.0,0.0,0.0
1.6249999999999982,0.0,0.0,1.1087725197068754,0.0,0.0,147.50703303473824,0.6492711300332,0.0,0.0,0.7605570325132832,0.0,,0.0,0.0,0.0
1.6499999999999981,0.0,0.0,1.1228451437736617,0.0,0.0,149.18185084225314,0.6279478128342387,0.0,0.0,0.7782554492945718,0.0,,0.0,0.0,0.0
1.674999999999998,0.0,0.0,1.1355701368360882,0.0,0.0,150.73330294071098,0.6058626447179962,0.0,0.0,0.7955692652027948,0.0,,0.0,0.0,0.0
1.699999999999998,0.0,0.0,1.147370167328188,0.0,0.0,152.1704932356264,0.5830421232399299,0.0,0.0,0.8124419256339952,0.0,,0.0,0.0,0.0
1.7249999999999979,0.0,0.0,1.1582799234007244,0.0,0.0,153.4365564291713,0.5595077021885796,0.0,0.0,0.8288251511577431,0.0,,0.0,0.0,0.0
1.7499999999999978,0.0,0.0,1.167794046935306,0.0,0.0,154.4277832205378,0.5352830414121978,0.0,0.0,0.8446727565018936,0.0,,0.0,0.0,0.0
1.7749999999999977,0.0,0.0,1.175065579613531,0.0,0.0,155.11786469077742,0.5104054729955163,0.0,0.0,0.8599338655595692,0.0,,0.0,0.0,0.0
1.7999999999999976,0.0,0.0,1.1800004285909098,0.0,0.0,155.50602862266888,0.48493430497825496,0.0,0.0,0.8745505816447993,0.0,,0.0,0.0,0.0
1.8249999999999975,0.0,0.0,1.1826210207181111,0.0,0.0,155.67275368407064,0.4589354024642154,0.0,0.0,0.8884696372780607,0.0,,0.0,0.0,0.0
1.8499999999999974,0.0,0.0,1.1836558691311465,0.0,0.0,155.62050521695656,0.4324783529660132,0.0,0.0,0.9016443169098359,0.0,,0.0,0.0,0.0
1.8749999999999973,0.0,0.0,1.1830096283347147,0.0,0.0,155.35058527289522,0.4056198864553883,0.0,0.0,0.9140418522758781,0.0,,0.0,0.0,0.0
1.8999999999999972,0.0,0.0,1.1807174263727311,0.0,0.0,154.8619266222259,0.3784214131987653,0.0,0.0,0.9256334231393382,0.0,,0.0,0.0,0.0
1.9249999999999972,0.0,0.0,1.1767706783116778,0.0,0.0,154.23378253875248,0.3509457676400532,0.0,0.0,0.93639578607314,0.0,,0.0,0.0,0.0
1.949999999999997,0.0,0.0,1.1718759824793317,0.0,0.0,153.4684028914251,0.32325783154794463,0.0,0.0,0.9463109289989843,0.0,,0.0,0.0,0.0
1.974999999999997,0.0,0.0,1.1659360023697678,0.0,0.0,152.39657530426112,0.29540710730845865,0.0,0.0,0.9553714675201729,0.0,,0.0,0.0,0.0
1.999999999999997,0.0,0.0,1.1574990998455483,0.0,0.0,151.33625308105738,0.2674459667355345,0.0,0.0,0.9635728591429376,0.0,,0.0,0.0,0.0
2.024999999999997,0.0,0.0,1.1495498130700734,0.0,0.0,150.28723337764598,0.2394623595798884,0.0,0.0,0.970905648528441,0.0,,0.0,0.0,0.0
2.0499999999999967,0.0,0.0,1.1416262864951996,0.0,0.0,149.2493180584257,0.21147243825422646,0.0,0.0,0.9773839613267717,0.0,,0.0,0.0,0.0
2.0749999999999966,0.0,0.0,1.1337943706817928,0.0,0.0,148.2223135600692,0.18350253516306905,0.0,0.0,0.9830192366320849,0.0,,0.0,0.0,0.0
2.0999999999999965,0.0,0.0,1.1260433007410522,0.0,0.0,147.20603075994,0.15557650829353892,0.0,0.0,0.9878238456664176,0.0,,0.0,0.0,0.0
2.1249999999999964,0.0,0.0,1.1183728836688585,0.0,0.0,146.2002848490304,0.12771760068054283,0.0,0.0,0.9918105738881822,0.0,,0.0,0.0,0.0
2.1499999999999964,0.0,0.0,1.1107815903938498,0.0,0.0,145.2048952092399,0.09994819108847239,0.0,0.0,0.9949926427356849,0.0,,0.0,0.0,0.0
2.1749999999999963,0.0,0.0,1.103268090144483,0.0,0.0,144.21968529482209,0.07228983564957692,0.0,0.0,0.997383667232303,0.0,,0.0,0.0,0.0
2.199999999999996,0.0,0.0,1.0958310632088097,0.0,0.0,143.2444825178353,0.044763272707868396,0.0,0.0,0.9989976223277416,0.0,,0.0,0.0,0.0
2.224999999999996,0.0,0.0,1.0884692213191935,0.0,0.0,142.27911813744052,0.017388433008376534,0.0,0.0,0.9998488097695136,0.0,,0.0,0.0,0.0
2.249999999999996,0.0,0.0,1.081181304573582,0.0,0.0,141.323427152896,-0.009815549948521608,0.0,0.0,0.9999518263292527,0.0,,0.0,0.0,0.0
2.274999999999996,0.0,0.0,1.073966080869739,0.0,0.0,140.3772482001055,-0.03683032886880158,0.0,0.0,0.9993215332791623,0.0,,0.0,0.0,0.0
2.299999999999996,0.0,0.0,1.0668223451206011,0.0,0.0,139.4404234515832,-0.06363833106328722,0.0,0.0,0.9979730271001714,0.0,,0.0,0.0,0.0
2.3249999999999957,0.0,0.0,1.0597489185171054,0.0,0.0,138.51279851970392,-0.09022274633280557,0.0,0.0,0.9959216113952775,0.0,,0.0,0.0,0.0
2.3499999999999956,0.0,0.0,1.0527446478132783,0.0,0.0,137.59422236311363,-0.11656751439353796,0.0,0.0,0.9931827699814935,0.0,,0.0,0.0,0.0
2.3749999999999956,0.0,0.0,1.045808404634685,0.0,0.0,136.68454719618023,-0.1426573118926313,0.0,0.0,0.9897721411332855,0.0,,0.0,0.0,0.0
2.3999999999999955,0.0,0.0,1.0389390848092201,0.0,0.0,135.78362840137,-0.16847753906143115,0.0,0.0,0.9857054929500007,0.0,,0.0,0.0,0.0
2.4249999999999954,0.0,0.0,1.0321356077194068,0.0,0.0,134.89132444443973,-0.19401430605104972,0.0,0.0,0.9809986998194898,0.0,,0.0,0.0,0.0
2.4499999999999953,0.0,0.0,1.025396915675399,0.0,0.0,134.0074967923397,-0.21925441899244638,0.0,0.0,0.9756677199499247,0.0,,0.0,0.0,0.0
2.474999999999995,0.0,0.0,1.018721973307924,0.0,0.0,133.1320098337267,-0.24418536582076722,0.0,0.0,0.9697285739416871,0.0,,0.0,0.0,0.0
2.499999999999995,0.0,0.0,1.0121097669804233,0.0,0.0,132.2647308019906,-0.2687953019013605,0.0,0.0,0.9631973243711573,0.0,,0.0,0.0,0.0
2.524999999999995,0.0,0.0,1.0055593042196895,0.0,0.0,131.40552970070257,-0.29307303549265545,0.0,0.0,0.9560900563582495,0.0,,0.0,0.0,0.0
2.549999999999995,0.0,0.0,0.9990696131643247,0.0,0.0,130.55427923139592,-0.31700801307895937,0.0,0.0,0.9484228590896207,0.0,,0.0,0.0,0.0
2.574999999999995,0.0,0.0,0.9926397420303664,0.0,0.0,129.7108547235951,-0.3405903046041858,0.0,0.0,0.9402118082696196,0.0,,0.0,0.0,0.0
2.5999999999999948,0.0,0.0,0.9862687585934712,0.0,0.0,128.87513406701157,-0.36381058863558163,0.0,0.0,0.9314729494712294,0.0,,0.0,0.0,0.0
2.6249999999999947,0.0,0.0,0.9799557496870496,0.0,0.0,128.0469976458283,-0.3866601374846547,0.0,0.0,0.9222222823594904,0.0,,0.0,0.0,0.0
2.6499999999999946,0.0,0.0,0.9736998207157832,0.0,0.0,127.2263282749986,-0.40913080231073234,0.0,0.0,0.912475745760169,0.0,,0.0,0.0,0.0
2.6749999999999945,0.0,0.0,0.9675000951839892,0.0,0.0,126.41301113848711,-0.4312149982308828,0.0,0.0,0.9022492035467471,0.0,,0.0,0.0,0.0
2.6999999999999944,0.0,0.0,0.9613557142382835,0.0,0.0,125.60693372938444,-0.45290568945832116,0.0,0.0,0.8915584313191607,0.0,,0.0,0.0,0.0
2.7249999999999943,0.0,0.0,0.9552658362240602,0.0,0.0,124.80798579182927,-0.47419637448987767,0.0,0.0,0.8804191038480795,0.0,,0.0,0.0,0.0
2.7499999999999942,0.0,0.0,0.949229636255291,0.0,0.0,124.01605926467464,-0.49508107136164764,0.0,0.0,0.8688467832589377,0.0,,0.0,0.0,0.0
2.774999999999994,0.0,0.0,0.9432463057971816,0.0,0.0,123.23104822683744,-0.5155543029905443,0.0,0.0,0.8568569079303345,0.0,,0.0,0.0,0.0
2.799999999999994,0.0,0.0,0.9373150522612422,0.0,0.0,122.4528488442728,-0.5356110826181553,0.0,0.0,0.8444647820818862,0.0,,0.0,0.0,0.0
2.824999999999994,0.0,0.0,0.9314350986123402,0.0,0.0,121.68135931851705,-0.555246899372039,0.0,0.0,0.8316855660270512,0.0,,0.0,0.0,0.0
2.849999999999994,0.0,0.0,0.9256056829873234,0.0,0.0,120.91647983674565,-0.574457703958408,0.0,0.0,0.8185342670669531,0.0,,0.0,0.0,0.0
2.874999999999994,0.0,0.0,0.91982605832482,0.0,0.0,120.15811252329381,-0.5932398944990069,0.0,0.0,0.8050257310016911,0.0,,0.0,0.0,0.0
2.8999999999999937,0.0,0.0,0.9140954920058335,0.0,0.0,119.40616139259048,-0.6115903025239197,0.0,0.0,0.7911746342361464,0.0,,0.0,0.0,0.0
2.9249999999999936,0.0,0.0,0.9084132655047663,0.0,0.0,118.66053230345746,-0.6295061791310176,0.0,0.0,0.7769954764577893,0.0,,0.0,0.0,0.0
2.9499999999999935,0.0,0.0,0.9027786740505221,0.0,0.0,117.92113291472788,-0.6469851813217976,0.0,0.0,0.7625025738645087,0.0,,0.0,0.0,0.0
2.9749999999999934,0.0,0.0,0.8971910262973479,0.0,0.0,117.1878726421396,-0.6640253585224436,0.0,0.0,0.7477100529210106,0.0,,0.0,0.0,0.0
2.9999999999999933,0.0,0.0,0.891649644005092,0.0,0.0,116.46066261646102,-0.6806251392980771,0.0,0.0,0.7326318446228454,0.0,,0.0,0.0,0.0
3.0249999999999932,0.0,0.0,0.8861538617285614,0.0,0.0,115.73941564280841,-0.6967833182673525,0.0,0.0,0.7172816792476561,0.0,,0.0,0.0,0.0
3.049999999999993,0.0,0.0,0.8807030265156847,0.0,0.0,115.02404616111525,-0.7124990432237706,0.0,0.0,0.7016730815737566,0.0,,0.0,0.0,0.0
3.074999999999993,0.0,0.0,0.8752964976141822,0.0,0.0,114.31447020771576,-0.7277718024693658,0.0,0.0,0.6858193665466806,0.0,,0.0,0.0,0.0
3.099999999999993,0.0,0.0,0.8699336461864712,0.0,0.0,113.61060537800601,-0.7426014123657293,0.0,0.0,0.6697336353748586,0.0,,0.0,0.0,0.0
3.124999999999993,0.0,0.0,0.8646138550325354,0.0,0.0,112.91237079014762,-0.756988005106682,0.0,0.0,0.6534287720361004,0.0,,0.0,0.0,0.0
3.149999999999993,0.0,0.0,0.8593365183205005,0.0,0.0,112.21968704978,-0.7709320167163097,0.0,0.0,0.6369174401770794,0.0,,0.0,0.0,0.0
3.1749999999999927,0.0,0.0,0.8541010413246669,0.0,0.0,111.53247621570885,-0.7844341752754913,0.0,0.0,0.6202120803885229,0.0,,0.0,0.0,0.0
3.1999999999999926,0.0,0.0,0.8489068401707593,0.0,0.0,110.85066176653913,-0.7974954893795173,0.0,0.0,0.6033249078393202,0.0,,0.0,0.0,0.0
3.2249999999999925,0.0,0.0,0.8437533415881633,0.0,0.0,110.17416856822267,-0.8101172368288899,0.0,0.0,0.5862679102532599,0.0,,0.0,0.0,0.0
3.2499999999999925,0.0,0.0,0.838639982668927,0.0,0.0,109.50292284249103,-0.8223009535549219,0.0,0.0,0.5690528462126047,0.0,,0.0,0.0,0.0
3.2749999999999924,0.0,0.0,0.8335662106333116,0.0,0.0,108.83685213614557,-0.834048422781307,0.0,0.0,0.5516912437731945,0.0,,0.0,0.0,0.0
3.2999999999999923,0.0,0.0,0.8285314826016831,0.0,0.0,108.1758852911777,-0.8453616644224202,0.0,0.0,0.5341943993762527,0.0,,0.0,0.0,0.0
3.324999999999992,0.0,0.0,0.8235352653725513,0.0,0.0,107.5199524156933,-0.8562429247187189,0.0,0.0,0.51657337704254,0.0,,0.0,0.0,0.0
3.349999999999992,0.0,0.0,0.818577035206558,0.0,0.0,106.86898485561586,-0.8666946661092519,0.0,0.0,0.4988390078349651,0.0,,0.0,0.0,0.0
3.374999999999992,0.0,0.0,0.8136562776162318,0.0,0.0,106.22291516714452,-0.876719557340948,0.0,0.0,0.4810018895762182,0.0,,0.0,0.0,0.0
3.399999999999992,0.0,0.0,0.8087724871613305,0.0,0.0,105.58167708994313,-0.8863204638140401,0.0,0.0,0.46307238680843904,0.0,,0.0,0.0,0.0
3.424999999999992,0.0,0.0,0.8039251672495996,0.0,0.0,104.94520552103808,-0.8955004381626926,0.0,0.0,0.44506063098237,0.0,,0.0,0.0,0.0
3.4499999999999917,0.0,0.0,0.7991138299427779,0.0,0.0,104.31343648940309,-0.9042627110696219,0.0,0.0,0.4269765208638731,0.0,,0.0,0.0,0.0
3.4749999999999917,0.0,0.0,0.7943379957676938,0.0,0.0,103.68630713120972,-0.9126106823132591,0.0,0.0,0.4088297231461137,0.0,,0.0,0.0,0.0
3.4999999999999916,0.0,0.0,0.7895971935322926,0.0,0.0,103.06375566572352,-0.9205479120457657,0.0,0.0,0.39062967325611775,0.0,,0.0,0.0,0.0
3.5249999999999915,0.0,0.0,0.7848909601464488,0.0,0.0,102.44572137182624,-0.9280781123000027,0.0,0.0,0.3723855763448197,0.0,,0.0,0.0,0.0
3.5499999999999914,0.0,0.0,0.7802188404474188,0.0,0.0,101.83214456514497,-0.9352051387233553,0.0,0.0,0.3541064084501012,0.0,,0.0,0.0,0.0
3.5749999999999913,0.0,0.0,0.7755803870297916,0.0,0.0,101.22296657577024,-0.9419329825361381,0.0,0.0,0.33580091782271115,0.0,,0.0,0.0,0.0
3.599999999999991,0.0,0.0,0.7709751600798072,0.0,0.0,100.61812972654522,-0.9482657627121415,0.0,0.0,0.31747762640532734,0.0,,0.0,0.0,0.0
3.624999999999991,0.0,0.0,0.7664027272139082,0.0,0.0,100.0175773119091,-0.954207718378724,0.0,0.0,0.2991448314553835,0.0,,0.0,0.0,0.0
3.649999999999991,0.0,0.0,0.7618626633214036,0.0,0.0,99.42125357727816,-0.9597632014337293,0.0,0.0,0.28081060730264235,0.0,,0.0,0.0,0.0
3.674999999999991,0.0,0.0,0.7573545504111188,0.0,0.0,98.82910369894873,-0.9649366693763733,0.0,0.0,0.2624828072328386,0.0,,0.0,0.0,0.0
3.699999999999991,0.0,0.0,0.7528779774619184,0.0,0.0,98.24107376450638,-0.9697326783491429,0.0,0.0,0.24416906548905343,0.0,,0.0,0.0,0.0
3.7249999999999908,0.0,0.0,0.7484325402769864,0.0,0.0,97.65711075372695,-0.9741558763876442,0.0,0.0,0.22587679938280672,0.0,,0.0,0.0,0.0
3.7499999999999907,0.0,0.0,0.7440178413417533,0.0,0.0,97.07716251995464,-0.9782109968752536,0.0,0.0,0.20761321150717377,0.0,,0.0,0.0,0.0
